"ID";"Description";"GeneRatio";"BgRatio";"RichFactor";"FoldEnrichment";"zScore";"pvalue";"p.adjust";"qvalue";"geneID";"Count"
"GO:0032496";"response to lipopolysaccharide";"20/415";"402/28905";0.0497512437810945;3.46520409998202;6.00727370038596;1.81230687878044e-06;4.22289337778479e-05;2.89141668168142e-05;"B2m/Lbp/Ace/Irgm1/Cxcl9/Cxcl10/Ptgir/Gbp6/Igtp/Irf8/Sash1/Gbp3/Stat1/Trim30a/Irgm2/Plscr4/Trim30b/Nr1h3/Pycard/Ednrb";20
"GO:0002704";"negative regulation of leukocyte mediated immunity";"10/415";"100/28905";0.1;6.96506024096386;7.21170066438933;1.83181496221577e-06;4.24279058314406e-05;2.90504030566333e-05;"H2-D1/H2-Q6/Svep1/H2-Q4/H2-T23/H2-Q7/Tap1/Ptpn6/Tap2/Ptprc";10
"GO:0141060";"disruption of anatomical structure in another organism";"12/415";"150/28905";0.08;5.57204819277108;6.77573700913482;1.9006886463503e-06;4.37610933576366e-05;2.99632370564997e-05;"Ccl11/Cxcl9/Ccl8/Cxcl10/Kng2/Ccl19/Igtp/Gbp3/Gbp7/Cxcl12/Fgl2/Irgm2";12
"GO:0006909";"phagocytosis";"15/415";"239/28905";0.0627615062761506;4.3713767202702;6.31654339132331;2.2071331466356e-06;5.05159231431153e-05;3.45882715474006e-05;"Gsn/Lbp/Cd302/C3/Irf8/Ptx3/Coro1a/Camk1d/Nr1h3/Il2rg/Itgal/Pycard/Pld4/Fcer1g/Ptprc";15
"GO:0002438";"acute inflammatory response to antigenic stimulus";"8/415";"60/28905";0.133333333333333;9.28674698795181;7.75498979537074;2.24906974541026e-06;5.08736945920871e-05;3.4833237792873e-05;"H2-D1/H2-Q6/C3/H2-Q4/H2-T23/H2-Q7/Icam1/Fcer1g";8
"GO:0031342";"negative regulation of cell killing";"8/415";"60/28905";0.133333333333333;9.28674698795181;7.75498979537074;2.24906974541026e-06;5.08736945920871e-05;3.4833237792873e-05;"H2-D1/H2-Q6/H2-Q4/H2-T23/H2-Q7/Tap1/Tap2/Ptprc";8
"GO:0140971";"regulation of AIM2 inflammasome complex assembly";"5/415";"16/28905";0.3125;21.765813253012;10.0276571999157;2.28339312752333e-06;5.13497942863967e-05;3.51592234323665e-05;"Ifi207/Ifi203/Ifi205/Mndal/Ifi206";5
"GO:0001936";"regulation of endothelial cell proliferation";"12/415";"153/28905";0.0784313725490196;5.462792345854;6.67998001383751;2.34050364900366e-06;5.23298734933304e-05;3.58302840334238e-05;"Ngfr/Eng/Ccl11/Vegfd/Fgf7/Stat1/Cxcl12/Col4a3/Agtr1a/Fgf10/Itga4/Ang";12
"GO:0031638";"zymogen activation";"9/415";"82/28905";0.109756097560976;7.64457831325301;7.27212872411684;2.76247035092802e-06;6.14093983758023e-05;4.20470381302777e-05;"Clec3b/Ifi207/Ifi203/C1ra/Ifi205/Mndal/Ctsh/Pycard/Ifi206";9
"GO:0030098";"lymphocyte differentiation";"22/415";"490/28905";0.0448979591836735;3.12716990410622;5.7316965228484;2.98094684695616e-06;6.58874423087225e-05;4.51131564928824e-05;"Cyp26b1/B2m/Ccl19/Igtp/Irf8/H2-DMa/Fgl2/Pnp/Ptpn6/Pik3r1/H2-Oa/Ntrk1/Nkx2-3/Socs1/H2-Aa/Lfng/Il2rg/Actl6b/H2-Ab1/Gadd45g/Fcer1g/Ptprc";22
"GO:1904018";"positive regulation of vasculature development";"13/415";"185/28905";0.0702702702702703;4.89436665581244;6.41338456876139;3.0504117264185e-06;6.70397304419703e-05;4.59021286104603e-05;"Eng/Ccl11/Ccl5/Ramp2/Vegfd/C3/Cd34/Sash1/Cxcl12/Ctsh/Agtr1a/Ntrk1/Angpt4";13
"GO:0018212";"peptidyl-tyrosine modification";"17/415";"311/28905";0.0546623794212219;3.80726765583233;6.00735584437697;3.10310854852301e-06;6.78125642129208e-05;4.64312881836686e-05;"Vtn/Ccl5/Ephb2/Fgf7/Parp14/Ptpn6/Icam1/Tpst1/Ntrk1/Fgf10/Angpt4/Socs1/Hcls1/Ntf3/Samsn1/Ptk6/Ptprc";17
"GO:0051924";"regulation of calcium ion transport";"16/415";"278/28905";0.0575539568345324;4.00866776458351;6.08366806102886;3.13261272594137e-06;6.80727304715799e-05;4.66094241186782e-05;"Hpca/Atp1a2/Ccl5/Ace/Cxcl9/Cxcl10/Ank2/Cxcl12/Rrad/Ptpn6/Agtr1a/Icam1/Coro1a/Trpv3/Rem1/Adora2a";16
"GO:0071222";"cellular response to lipopolysaccharide";"17/415";"312/28905";0.0544871794871795;3.79506487488415;5.99095593737953;3.23945320554116e-06;7.00011452459955e-05;4.79298104389389e-05;"B2m/Lbp/Irgm1/Cxcl9/Cxcl10/Gbp6/Igtp/Irf8/Sash1/Gbp3/Stat1/Trim30a/Irgm2/Plscr4/Trim30b/Nr1h3/Pycard";17
"GO:0002428";"antigen processing and presentation of peptide antigen via MHC class Ib";"7/415";"45/28905";0.155555555555556;10.8345381526104;7.96835842773327;3.38942260386266e-06;7.20345419326415e-05;4.93220779139297e-05;"B2m/H2-D1/H2-Q6/H2-Q4/H2-T23/H2-Q7/Tap2";7
"GO:0002524";"hypersensitivity";"7/415";"45/28905";0.155555555555556;10.8345381526104;7.96835842773327;3.38942260386266e-06;7.20345419326415e-05;4.93220779139297e-05;"H2-D1/H2-Q6/C3/H2-Q4/H2-T23/H2-Q7/Fcer1g";7
"GO:0002863";"positive regulation of inflammatory response to antigenic stimulus";"7/415";"45/28905";0.155555555555556;10.8345381526104;7.96835842773327;3.38942260386266e-06;7.20345419326415e-05;4.93220779139297e-05;"H2-D1/H2-Q6/C3/H2-Q4/H2-T23/H2-Q7/Fcer1g";7
"GO:0010952";"positive regulation of peptidase activity";"13/415";"188/28905";0.0691489361702128;4.81626506024096;6.33584756179082;3.6427490126844e-06;7.69953725741163e-05;5.27187605171928e-05;"Ngfr/Ifi207/Ifi203/Gsn/Dapk1/Ifi205/Mndal/Stat1/Ctsh/Col4a3/Psme2/Pycard/Ifi206";13
"GO:0002699";"positive regulation of immune effector process";"17/415";"315/28905";0.053968253968254;3.75892139988526;5.94215977481691;3.6814537934941e-06;7.73864914897738e-05;5.29865597856286e-05;"B2m/H2-D1/H2-Q6/Lbp/C3/Ephb2/H2-Q4/Ccl19/H2-T23/H2-Q7/Pnp/Ptpn6/Tap2/Ddx60/Pycard/Fcer1g/Ptprc";17
"GO:0042267";"natural killer cell mediated cytotoxicity";"10/415";"108/28905";0.0925925925925926;6.44912985274431;6.84734499527707;3.70126704384906e-06;7.73864914897738e-05;5.29865597856286e-05;"H2-D1/H2-Q6/H2-Q4/H2-T23/H2-Q7/Tap1/Ptpn6/Tap2/Coro1a/Cd2";10
"GO:0140888";"interferon-mediated signaling pathway";"9/415";"85/28905";0.105882352941176;7.37476966690291;7.10368622517851;3.73697762271971e-06;7.77130615305367e-05;5.32101624151827e-05;"Irgm1/Igtp/Ifitm1/Stat1/Ifih1/Parp14/Irgm2/Ikbke/Isg15";9
"GO:0035296";"regulation of tube diameter";"13/415";"191/28905";0.0680628272251309;4.74061691793351;6.25993562870832;4.334777897264e-06;8.91857495032828e-05;6.10655161787023e-05;"Atp1a2/Vstm4/Gucy1a1/Ace/Svep1/Npy1r/Kng2/Agtr1a/Icam1/Hrh2/Itga4/Ednrb/Adora2a";13
"GO:0097746";"blood vessel diameter maintenance";"13/415";"191/28905";0.0680628272251309;4.74061691793351;6.25993562870832;4.334777897264e-06;8.91857495032828e-05;6.10655161787023e-05;"Atp1a2/Vstm4/Gucy1a1/Ace/Svep1/Npy1r/Kng2/Agtr1a/Icam1/Hrh2/Itga4/Ednrb/Adora2a";13
"GO:0140970";"AIM2 inflammasome complex assembly";"5/415";"18/28905";0.277777777777778;19.3473895582329;9.39758174258059;4.37406678885718e-06;8.95179383031724e-05;6.12929659747406e-05;"Ifi207/Ifi203/Ifi205/Mndal/Ifi206";5
"GO:0032479";"regulation of type I interferon production";"11/415";"136/28905";0.0808823529411765;5.63350460666194;6.53692448838645;4.57766844275668e-06;9.2953782566988e-05;6.36454898325101e-05;"Gbp4/Irgm1/Igtp/Irf8/Stat1/Ifih1/Irgm2/Ikbke/Isg15/Pycard/Nmi";11
"GO:0035150";"regulation of tube size";"13/415";"192/28905";0.0677083333333333;4.71592620481928;6.23498205083073;4.59001356522614e-06;9.2953782566988e-05;6.36454898325101e-05;"Atp1a2/Vstm4/Gucy1a1/Ace/Svep1/Npy1r/Kng2/Agtr1a/Icam1/Hrh2/Itga4/Ednrb/Adora2a";13
"GO:2000401";"regulation of lymphocyte migration";"8/415";"66/28905";0.121212121212121;8.44249726177437;7.30562457656407;4.68378253242679e-06;9.4358702267848e-05;6.46074388793081e-05;"Apod/Ccl5/Cxcl10/Spns2/Cxcl12/Coro1a/Pycard/Itga4";8
"GO:0002228";"natural killer cell mediated immunity";"10/415";"111/28905";0.0900900900900901;6.27482904591338;6.72009907933779;4.74212055319775e-06;9.5038975646471e-05;6.50732223171286e-05;"H2-D1/H2-Q6/H2-Q4/H2-T23/H2-Q7/Tap1/Ptpn6/Tap2/Coro1a/Cd2";10
"GO:0002456";"T cell mediated immunity";"12/415";"164/28905";0.0731707317073171;5.09638554216868;6.34934037552835;4.81897416473045e-06;9.55886772778327e-05;6.54496032305631e-05;"B2m/H2-D1/H2-Q6/H2-Q4/H2-T23/Unc93b1/H2-Q7/Ctsh/Pnp/Tap2/Icam1/Ptprc";12
"GO:0010950";"positive regulation of endopeptidase activity";"12/415";"164/28905";0.0731707317073171;5.09638554216868;6.34934037552835;4.81897416473045e-06;9.55886772778327e-05;6.54496032305631e-05;"Ngfr/Ifi207/Ifi203/Gsn/Dapk1/Ifi205/Mndal/Stat1/Col4a3/Psme2/Pycard/Ifi206";12
"GO:0071219";"cellular response to molecule of bacterial origin";"17/415";"322/28905";0.0527950310559006;3.67720571727905;5.83059093389336;4.9307855369938e-06;9.6956057936248e-05;6.63858492809013e-05;"B2m/Lbp/Irgm1/Cxcl9/Cxcl10/Gbp6/Igtp/Irf8/Sash1/Gbp3/Stat1/Trim30a/Irgm2/Plscr4/Trim30b/Nr1h3/Pycard";17
"GO:0045861";"negative regulation of proteolysis";"18/415";"357/28905";0.0504201680672269;3.51179507947757;5.76351287109614;4.9380412134025e-06;9.6956057936248e-05;6.63858492809013e-05;"Ifi207/Dpep1/Ifi203/Vtn/Ifi205/Serpina3n/Serping1/Kng2/Itih5/Mndal/Gpc3/Wfdc1/Pik3r1/Serpina3c/Nr1h3/Pi16/Ifi206/Serpina3g";18
"GO:0010959";"regulation of metal ion transport";"20/415";"431/28905";0.0464037122969838;3.23204651552847;5.63474716518807;5.16187830820221e-06;0.000100839117657203;6.90445817301263e-05;"Hpca/B2m/Atp1a2/Ccl5/Fxyd6/Ace/Cxcl9/Cxcl10/Ank2/Cxcl12/Rrad/Ptpn6/Agtr1a/Icam1/Atp1b2/Scn1b/Coro1a/Trpv3/Rem1/Adora2a";20
"GO:0002864";"regulation of acute inflammatory response to antigenic stimulus";"7/415";"48/28905";0.145833333333333;10.1573795180723;7.66342727614014;5.29944923162345e-06;0.000103006380039796;7.0528507097406e-05;"H2-D1/H2-Q6/C3/H2-Q4/H2-T23/H2-Q7/Fcer1g";7
"GO:0008217";"regulation of blood pressure";"14/415";"226/28905";0.0619469026548673;4.31463908732274;6.0376128736134;5.57869354693522e-06;0.000107891933197727;7.38736471794158e-05;"Atp1a2/Eng/Rarres2/Ramp2/Gucy1a1/Ace/Ar/Ncald/Npy1r/Aoc3/Agtr1a/Pik3r1/Ednrb/Hsd11b2";14
"GO:0002698";"negative regulation of immune effector process";"12/415";"167/28905";0.0718562874251497;5.00483370608181;6.2642812880353;5.8074290634296e-06;0.000111756893618635;7.65199870311017e-05;"H2-D1/H2-Q6/Serping1/Svep1/H2-Q4/H2-T23/H2-Q7/Tap1/Fgl2/Ptpn6/Tap2/Ptprc";12
"GO:0002688";"regulation of leukocyte chemotaxis";"11/415";"140/28905";0.0785714285714286;5.47254733218589;6.40241132361566;6.05625951212817e-06;0.00011579097172229;7.92821218236764e-05;"Rarres2/Ccl5/Lbp/Vegfd/Cmklr1/Cxcl10/Ccl19/Cxcl12/Ptn/Dapk2/Camk1d";11
"GO:0002475";"antigen processing and presentation via MHC class Ib";"7/415";"49/28905";0.142857142857143;9.95008605851979;7.56770134623675;6.10686614047237e-06;0.00011579097172229;7.92821218236764e-05;"B2m/H2-D1/H2-Q6/H2-Q4/H2-T23/H2-Q7/Tap2";7
"GO:0045953";"negative regulation of natural killer cell mediated cytotoxicity";"7/415";"49/28905";0.142857142857143;9.95008605851979;7.56770134623675;6.10686614047237e-06;0.00011579097172229;7.92821218236764e-05;"H2-D1/H2-Q6/H2-Q4/H2-T23/H2-Q7/Tap1/Tap2";7
"GO:0032606";"type I interferon production";"11/415";"141/28905";0.0780141843971631;5.43373493975904;6.36958944538676;6.48528866533824e-06;0.00012236632467087;8.378426845695e-05;"Gbp4/Irgm1/Igtp/Irf8/Stat1/Ifih1/Irgm2/Ikbke/Isg15/Pycard/Nmi";11
"GO:0046597";"negative regulation of viral entry into host cell";"6/415";"33/28905";0.181818181818182;12.6637458926616;8.09120832125224;6.73899386362441e-06;0.000126536059536404;8.66392874853297e-05;"Gsn/Ifitm1/Ptx3/Trim30a/Trim30b/Ciita";6
"GO:0051701";"biological process involved in interaction with host";"11/415";"142/28905";0.0774647887323944;5.39546920074665;6.33707899475237;6.94058228848732e-06;0.000129691653583908;8.87999239147424e-05;"Gsn/Gbp6/Ifitm1/Ptx3/Gbp3/Gbp7/Trim30a/Agtr1a/Icam1/Trim30b/Ciita";11
"GO:0002716";"negative regulation of natural killer cell mediated immunity";"7/415";"50/28905";0.14;9.7510843373494;7.47468904353741;7.01393670652593e-06;0.000130432246061742;8.93070078624456e-05;"H2-D1/H2-Q6/H2-Q4/H2-T23/H2-Q7/Tap1/Tap2";7
"GO:0002711";"positive regulation of T cell mediated immunity";"9/415";"92/28905";0.0978260869565217;6.81364588789942;6.74070074898223;7.21856082788264e-06;0.000133595183168661;9.14726720873973e-05;"B2m/H2-D1/H2-Q6/H2-Q4/H2-T23/H2-Q7/Pnp/Tap2/Ptprc";9
"GO:0032731";"positive regulation of interleukin-1 beta production";"8/415";"70/28905";0.114285714285714;7.96006884681583;7.03654348155166;7.3231431931419e-06;0.000134885323195585;9.23560314483459e-05;"Ifi207/Ifi203/Ifi205/Ccl19/Mndal/Tmem106a/Pycard/Ifi206";8
"GO:0045807";"positive regulation of endocytosis";"13/415";"201/28905";0.0646766169154229;4.50476532997662;6.01786665156167;7.5562128148104e-06;0.000138518631126477;9.48437587531203e-05;"B2m/Vtn/Lbp/C3/Ccl19/Ptx3/Gpc3/Camk1d/Il2rg/Ntf3/Pycard/Fcer1g/Ptprc";13
"GO:0050687";"negative regulation of defense response to virus";"5/415";"20/28905";0.25;17.4126506024096;8.86164471484649;7.72972978394947e-06;0.000141031107567531;9.65640523158733e-05;"Irgm1/Igtp/Fgl2/Htra1/Irgm2";5
"GO:1902105";"regulation of leukocyte differentiation";"18/415";"369/28905";0.048780487804878;3.39759036144578;5.59433432662953;7.76766343472526e-06;0.000141057850542335;9.65823632407648e-05;"Cyp26b1/Lrrc17/Ccl5/Ccl19/H2-DMa/Fgl2/Pnp/Ptpn6/Pik3r1/H2-Oa/Socs1/H2-Aa/Hcls1/Il2rg/Actl6b/Clec2g/Pirb/Ptprc";18
"GO:2001056";"positive regulation of cysteine-type endopeptidase activity";"11/415";"144/28905";0.0763888888888889;5.32053212851406;6.27297117657824;7.93541021231598e-06;0.000143430685519805;9.82070442409592e-05;"Ngfr/Ifi207/Ifi203/Gsn/Dapk1/Ifi205/Mndal/Stat1/Col4a3/Pycard/Ifi206";11
"GO:0046641";"positive regulation of alpha-beta T cell proliferation";"7/415";"51/28905";0.137254901960784;9.55988660524451;7.38425836851581;8.03012408513234e-06;0.000144467534703683;9.89169752665507e-05;"H2-D1/H2-Q6/Irgm1/H2-Q4/H2-T23/H2-Q7/Ptprc";7
"GO:2000567";"regulation of memory T cell activation";"4/415";"10/28905";0.4;27.8602409638554;10.2531037749847;8.21357148620275e-06;0.000146405965477568;0.000100244219545409;"H2-D1/H2-Q6/H2-Q4/H2-Q7";4
"GO:2000568";"positive regulation of memory T cell activation";"4/415";"10/28905";0.4;27.8602409638554;10.2531037749847;8.21357148620275e-06;0.000146405965477568;0.000100244219545409;"H2-D1/H2-Q6/H2-Q4/H2-Q7";4
"GO:0031099";"regeneration";"12/415";"173/28905";0.069364161849711;4.83125565847204;6.10011544287561;8.33134769461737e-06;0.000147824095792569;0.000101215213904671;"Apod/Igsf10/Vtn/Lifr/Ace/Gli1/Cxcl12/Matn2/Lamb2/Ptn/Rgma/Mymk";12
"GO:0002366";"leukocyte activation involved in immune response";"17/415";"336/28905";0.0505952380952381;3.52398881239243;5.61650749473099;8.6273246069548e-06;0.000152376673879914;0.000104332365830802;"Lbp/Ccl19/Irf8/Fgl2/Ptpn6/Icam1/Coro1a/Nkx2-3/Lfng/Itgal/Pycard/Myo1f/Gadd45g/Fcer1g/Ptprc/Gapt/Nmi";17
"GO:0050679";"positive regulation of epithelial cell proliferation";"14/415";"235/28905";0.0595744680851064;4.14939759036145;5.85065343800391;8.71742452619246e-06;0.000153268173033238;0.000104942775635886;"Cyp7b1/Ccl11/Ccl5/Ar/Vegfd/Osr2/Fgf7/Cxcl12/Htra1/Agtr1a/Ptn/Fgf10/Itga4/Ang";14
"GO:0002263";"cell activation involved in immune response";"17/415";"340/28905";0.05;3.48253012048193;5.55742574752185;1.0064114869339e-05;0.000176144779704088;0.000120606396814751;"Lbp/Ccl19/Irf8/Fgl2/Ptpn6/Icam1/Coro1a/Nkx2-3/Lfng/Itgal/Pycard/Myo1f/Gadd45g/Fcer1g/Ptprc/Gapt/Nmi";17
"GO:0002920";"regulation of humoral immune response";"7/415";"53/28905";0.132075471698113;9.19913616731075;7.21065754392461;1.04308578290048e-05;0.000181741252624283;0.00012443830392497;"Serping1/Svep1/C3/H2-DMa/Spns2/Ptpn6/Ptprc";7
"GO:0010951";"negative regulation of endopeptidase activity";"12/415";"177/28905";0.0677966101694915;4.72207473963651;5.99481554364319;1.05065359811533e-05;0.000182238929036327;0.0001247790631512;"Ifi207/Dpep1/Ifi203/Vtn/Ifi205/Serpina3n/Serping1/Kng2/Mndal/Serpina3c/Ifi206/Serpina3g";12
"GO:0002706";"regulation of lymphocyte mediated immunity";"14/415";"239/28905";0.0585774058577406;4.07995160558552;5.77053517718354;1.05554636989668e-05;0.000182270239230373;0.000124800501252822;"B2m/H2-D1/H2-Q6/Svep1/C3/H2-Q4/H2-T23/H2-Q7/Tap1/Pnp/Ptpn6/Tap2/Fcer1g/Ptprc";14
"GO:0043254";"regulation of protein-containing complex assembly";"20/415";"453/28905";0.0441501103752759;3.07508178409;5.37260258880584;1.07131311026132e-05;0.000184170627132924;0.000126101697563391;"Ifi207/Ifi203/Gsn/Ccl11/Ifi205/Irgm1/Igtp/Mndal/Mmp3/Trim30a/Irgm2/Plekhg2/Icam1/Ikbke/Coro1a/Hcls1/Isg15/Pycard/Sorl1/Ifi206";20
"GO:0006898";"receptor-mediated endocytosis";"15/415";"273/28905";0.0549450549450549;3.82695617635377;5.66410577353775;1.10530723585171e-05;0.000189173822490019;0.000129527387303349;"Hpca/B2m/Vtn/Ramp2/C3/Pla2r1/Lpar1/Ccl19/Calcrl/Clec9a/Ntf3/Itga4/Ramp1/Sorl1/Fcer1g";15
"GO:0030217";"T cell differentiation";"17/415";"343/28905";0.0495626822157434;3.45207067336401;5.51369239993821;1.12783849732851e-05;0.000192179705183554;0.000131585516312476;"Cyp26b1/B2m/Ccl19/Igtp/H2-DMa/Fgl2/Pnp/H2-Oa/Nkx2-3/Socs1/H2-Aa/Lfng/Il2rg/Actl6b/Gadd45g/Fcer1g/Ptprc";17
"GO:0050866";"negative regulation of cell activation";"14/415";"241/28905";0.0580912863070539;4.0460930860371;5.73112779449184;1.15969620761937e-05;0.000196741444345251;0.000134708940829655;"Cygb/H2-D1/H2-Q6/H2-Q4/H2-T23/H2-Q7/Fgl2/Ptpn6/Lst1/Nr1h3/Socs1/H2-Aa/Samsn1/Adora2a";14
"GO:0048247";"lymphocyte chemotaxis";"7/415";"54/28905";0.12962962962963;9.02878179384203;7.12726484735005;1.18375525884163e-05;0.0001990313635544;0.000136276849372141;"Cyp7b1/Ccl11/Ccl5/Ccl8/Cxcl10/Ccl19/Cxcl12";7
"GO:0050732";"negative regulation of peptidyl-tyrosine phosphorylation";"7/415";"54/28905";0.12962962962963;9.02878179384203;7.12726484735005;1.18375525884163e-05;0.0001990313635544;0.000136276849372141;"Parp14/Ptpn6/Socs1/Ntf3/Samsn1/Ptk6/Ptprc";7
"GO:0018108";"peptidyl-tyrosine phosphorylation";"16/415";"309/28905";0.0517799352750809;3.60650368464148;5.55957683553499;1.18863094573594e-05;0.0001990313635544;0.000136276849372141;"Vtn/Ccl5/Ephb2/Fgf7/Parp14/Ptpn6/Icam1/Ntrk1/Fgf10/Angpt4/Socs1/Hcls1/Ntf3/Samsn1/Ptk6/Ptprc";16
"GO:0002419";"T cell mediated cytotoxicity directed against tumor cell target";"4/415";"11/28905";0.363636363636364;25.3274917853231;9.73972379238677;1.27606003536497e-05;0.000211836919175609;0.000145044818115123;"H2-D1/H2-Q6/H2-Q4/H2-Q7";4
"GO:0035709";"memory T cell activation";"4/415";"11/28905";0.363636363636364;25.3274917853231;9.73972379238677;1.27606003536497e-05;0.000211836919175609;0.000145044818115123;"H2-D1/H2-Q6/H2-Q4/H2-Q7";4
"GO:0001818";"negative regulation of cytokine production";"16/415";"312/28905";0.0512820512820513;3.57182576459685;5.51246411944401;1.33949274709646e-05;0.000220520516984988;0.00015099048079634;"Apod/Gbp4/Lbp/Irgm1/Cd34/Ephb2/Cmklr1/Igtp/Trim30a/Irgm2/Ptpn6/Abcd1/Pycard/Extl3/Ptprc/Nmi";16
"GO:0002888";"positive regulation of myeloid leukocyte mediated immunity";"7/415";"55/28905";0.127272727272727;8.86462212486309;7.0460073962896;1.33977046255099e-05;0.000220520516984988;0.00015099048079634;"H2-D1/H2-Q6/C3/H2-Q4/H2-T23/H2-Q7/Fcer1g";7
"GO:2000406";"positive regulation of T cell migration";"6/415";"37/28905";0.162162162162162;11.2946922826441;7.56245287597137;1.34755748617793e-05;0.000220862387988823;0.000151224560001056;"Ccl5/Cxcl10/Cxcl12/Coro1a/Pycard/Itga4";6
"GO:0045766";"positive regulation of angiogenesis";"12/415";"182/28905";0.0659340659340659;4.59234741162452;5.86753816371755;1.3913027160133e-05;0.000227069996014322;0.000155474911547389;"Eng/Ccl11/Ccl5/Ramp2/Vegfd/C3/Cd34/Sash1/Ctsh/Agtr1a/Ntrk1/Angpt4";12
"GO:0001912";"positive regulation of leukocyte mediated cytotoxicity";"9/415";"100/28905";0.09;6.26855421686747;6.3696315563135;1.42897925859327e-05;0.000232239150094065;0.00015901423328707;"B2m/H2-D1/H2-Q6/H2-Q4/H2-T23/H2-Q7/Pnp/Tap2/Ptprc";9
"GO:0071216";"cellular response to biotic stimulus";"17/415";"350/28905";0.0485714285714286;3.38302925989673;5.41351211187962;1.46352658201339e-05;0.000236858611683171;0.000162177180371974;"B2m/Lbp/Irgm1/Cxcl9/Cxcl10/Gbp6/Igtp/Irf8/Sash1/Gbp3/Stat1/Trim30a/Irgm2/Plscr4/Trim30b/Nr1h3/Pycard";17
"GO:0036037";"CD8-positive, alpha-beta T cell activation";"7/415";"56/28905";0.125;8.70632530120482;6.9667907617411;1.51241301432446e-05;0.000243750564141958;0.000166896102808786;"H2-D1/H2-Q6/H2-Q4/Igtp/H2-T23/H2-Q7/Socs1";7
"GO:0045069";"regulation of viral genome replication";"9/415";"101/28905";0.0891089108910891;6.20648932363116;6.32610019221543;1.54913302714278e-05;0.000248632636887481;0.000170238859851114;"Ifi207/Ifi203/Ccl5/Ifi205/Mndal/Ifitm1/Ifih1/Isg15/Ifi206";9
"GO:1903901";"negative regulation of viral life cycle";"6/415";"38/28905";0.157894736842105;10.997463538364;7.44282142481419;1.58095381426445e-05;0.000252691295602268;0.000173017824997362;"Gsn/Ifitm1/Ptx3/Trim30a/Trim30b/Ciita";6
"GO:0060333";"type II interferon-mediated signaling pathway";"5/415";"23/28905";0.217391304347826;15.1414353064432;8.18842876555295;1.61911342036654e-05;0.000257725543620484;0.000176464776506052;"Irgm1/Igtp/Stat1/Parp14/Irgm2";5
"GO:0002714";"positive regulation of B cell mediated immunity";"8/415";"78/28905";0.102564102564103;7.1436515291937;6.55738902757687;1.64597686379997e-05;0.00025986279629299;0.000177928154213564;"H2-D1/H2-Q6/C3/H2-Q4/H2-T23/H2-Q7/Fcer1g/Ptprc";8
"GO:0002891";"positive regulation of immunoglobulin mediated immune response";"8/415";"78/28905";0.102564102564103;7.1436515291937;6.55738902757687;1.64597686379997e-05;0.00025986279629299;0.000177928154213564;"H2-D1/H2-Q6/C3/H2-Q4/H2-T23/H2-Q7/Fcer1g/Ptprc";8
"GO:0032736";"positive regulation of interleukin-13 production";"6/415";"39/28905";0.153846153846154;10.7154772937905;7.32756937692042;1.84590532414422e-05;0.00029024234934105;0.000198729045594645;"H2-D1/H2-Q6/Il17ra/H2-Q4/H2-T23/H2-Q7";6
"GO:0002579";"positive regulation of antigen processing and presentation";"4/415";"12/28905";0.333333333333333;23.2168674698795;9.2903895941368;1.89238317146e-05;0.00029634567235657;0.000202907993155481;"Ccl19/Tap2/Pycard/H2-Ab1";4
"GO:2000116";"regulation of cysteine-type endopeptidase activity";"13/415";"220/28905";0.0590909090909091;4.11571741511501;5.59884923565712;1.98204408173471e-05;0.000309134939844752;0.000211664809407662;"Ngfr/Ifi207/Dpep1/Ifi203/Gsn/Dapk1/Ifi205/Psmb9/Mndal/Stat1/Col4a3/Pycard/Ifi206";13
"GO:0003018";"vascular process in circulatory system";"14/415";"253/28905";0.0553359683794466;3.85418353254917;5.50327840006531;1.99769760614588e-05;0.000310325073918564;0.000212479694654958;"Atp1a2/Vstm4/Ramp2/Gucy1a1/Ace/Svep1/Npy1r/Kng2/Agtr1a/Icam1/Hrh2/Itga4/Ednrb/Adora2a";14
"GO:0001813";"regulation of antibody-dependent cellular cytotoxicity";"5/415";"24/28905";0.208333333333333;14.5105421686747;7.99151433668653;2.02115596005645e-05;0.000311467380617464;0.000213261832480689;"H2-D1/H2-Q6/H2-Q4/H2-T23/H2-Q7";5
"GO:0001815";"positive regulation of antibody-dependent cellular cytotoxicity";"5/415";"24/28905";0.208333333333333;14.5105421686747;7.99151433668653;2.02115596005645e-05;0.000311467380617464;0.000213261832480689;"H2-D1/H2-Q6/H2-Q4/H2-T23/H2-Q7";5
"GO:0002695";"negative regulation of leukocyte activation";"13/415";"221/28905";0.0588235294117647;4.0970942593905;5.57811548293259;2.07898449387659e-05;0.000319107619933121;0.000218493107209419;"H2-D1/H2-Q6/H2-Q4/H2-T23/H2-Q7/Fgl2/Ptpn6/Lst1/Nr1h3/Socs1/H2-Aa/Samsn1/Adora2a";13
"GO:0002455";"humoral immune response mediated by circulating immunoglobulin";"7/415";"59/28905";0.11864406779661;8.2636307943639;6.74052564600286;2.14403642067546e-05;0.000327791813247932;0.000224439177633429;"C1ra/Serping1/Svep1/C3/C1s1/Ptpn6/Ptprc";7
"GO:0050730";"regulation of peptidyl-tyrosine phosphorylation";"14/415";"256/28905";0.0546875;3.80901731927711;5.44849383540328;2.27652621001506e-05;0.000346470174170196;0.000237228258371582;"Vtn/Ccl5/Fgf7/Parp14/Ptpn6/Icam1/Fgf10/Angpt4/Socs1/Hcls1/Ntf3/Samsn1/Ptk6/Ptprc";14
